# mur		muf		alpsfact	dynamical_scale	pdf		cross-section
1.0		1.0		1.0		-1		247000		0.7641013594561701
0.5		0.5		1.0		-1		247000		0.7495592547953354
0.5		0.5		1.0		1		247000		0.7632877110161105
0.5		0.5		1.0		2		247000		0.7632877110174142
0.5		0.5		1.0		3		247000		0.7483062141317716
0.5		0.5		1.0		4		247000		0.7629740719465263
0.5		1.0		1.0		-1		247000		0.7641013594561701
0.5		1.0		1.0		1		247000		0.7726017138133705
0.5		1.0		1.0		2		247000		0.7726017138144988
0.5		1.0		1.0		3		247000		0.7632877110174142
0.5		1.0		1.0		4		247000		0.7709116100953076
0.5		2.0		1.0		-1		247000		0.7730467391789683
0.5		2.0		1.0		1		247000		0.7772566724377267
0.5		2.0		1.0		2		247000		0.7772566724387083
0.5		2.0		1.0		3		247000		0.7726017138144988
0.5		2.0		1.0		4		247000		0.7745589564552183
1.0		0.5		1.0		-1		247000		0.7495592547953354
1.0		0.5		1.0		1		247000		0.7632877110161105
1.0		0.5		1.0		2		247000		0.7632877110174142
1.0		0.5		1.0		3		247000		0.7483062141317716
1.0		0.5		1.0		4		247000		0.7629740719465263
1.0		1.0		1.0		1		247000		0.7726017138133705
1.0		1.0		1.0		2		247000		0.7726017138144988
1.0		1.0		1.0		3		247000		0.7632877110174142
1.0		1.0		1.0		4		247000		0.7709116100953076
1.0		2.0		1.0		-1		247000		0.7730467391789683
1.0		2.0		1.0		1		247000		0.7772566724377267
1.0		2.0		1.0		2		247000		0.7772566724387083
1.0		2.0		1.0		3		247000		0.7726017138144988
1.0		2.0		1.0		4		247000		0.7745589564552183
2.0		0.5		1.0		-1		247000		0.7495592547953354
2.0		0.5		1.0		1		247000		0.7632877110161105
2.0		0.5		1.0		2		247000		0.7632877110174142
2.0		0.5		1.0		3		247000		0.7483062141317716
2.0		0.5		1.0		4		247000		0.7629740719465263
2.0		1.0		1.0		-1		247000		0.7641013594561701
2.0		1.0		1.0		1		247000		0.7726017138133705
2.0		1.0		1.0		2		247000		0.7726017138144988
2.0		1.0		1.0		3		247000		0.7632877110174142
2.0		1.0		1.0		4		247000		0.7709116100953076
2.0		2.0		1.0		-1		247000		0.7730467391789683
2.0		2.0		1.0		1		247000		0.7772566724377267
2.0		2.0		1.0		2		247000		0.7772566724387083
2.0		2.0		1.0		3		247000		0.7726017138144988
2.0		2.0		1.0		4		247000		0.7745589564552183
1.0		1.0		1.0		-1		247000		0.7641013594561701
1.0		1.0		1.0		-1		247001		0.7679929463540093
1.0		1.0		1.0		-1		247002		0.7467848803026225
1.0		1.0		1.0		-1		247003		0.7548646991919707
1.0		1.0		1.0		-1		247004		0.7564249830556699
1.0		1.0		1.0		-1		247005		0.6991629955813168
1.0		1.0		1.0		-1		247006		0.7638122003329764
1.0		1.0		1.0		-1		247007		0.7665836529250702
1.0		1.0		1.0		-1		247008		0.7768760572970044
1.0		1.0		1.0		-1		247009		0.7522944460858713
1.0		1.0		1.0		-1		247010		0.7521023673649053
1.0		1.0		1.0		-1		247011		0.808818517627349
1.0		1.0		1.0		-1		247012		0.7351491348307515
1.0		1.0		1.0		-1		247013		0.7858426353684099
1.0		1.0		1.0		-1		247014		0.7311154020140127
1.0		1.0		1.0		-1		247015		0.7630290020856715
1.0		1.0		1.0		-1		247016		0.8018219958735676
1.0		1.0		1.0		-1		247017		0.7863833375183518
1.0		1.0		1.0		-1		247018		0.7773825988981732
1.0		1.0		1.0		-1		247019		0.7599987557367364
